Fecha Local,Hora Local,Fecha UTC,Hora UTC,Latitud,Longitud,Profundidad(Km),Magnitud,Escala,Lugar de Referencia
21-01-04,08:04:00,21-01-04,11:04:00,-35.699,-66.979,10,4.2,Mc,325 km al E de Termas del Flaco
21-01-04,03:07:00,21-01-04,06:07:00,-35.321,-70.828,110.4,2.8,Mc,54 km al SO de Termas del Flaco
21-01-04,01:11:00,21-01-04,04:11:00,-31.548,-69.9,162.1,3.0,Mc,104 km al E de Salamanca
22-01-04,16:40:00,22-01-04,19:40:00,-31.07,-71.303,61.5,3.9,Mc,31 km al NO de Combarbalá
22-01-04,15:23:00,22-01-04,18:23:00,-34.292,-70.643,89.1,2.5,Mc,45 km al NE de San Fernando
22-01-04,14:53:00,22-01-04,17:53:00,-32.384,-69.967,108.8,3.1,Mc,85 km al SE de Mina Los Pelambres
22-01-04,10:16:00,22-01-04,13:16:00,-33.632,-70.121,0.2,2.3,Mc,36 km al SE de Farellones
22-01-04,09:48:00,22-01-04,12:48:00,-34.513,-70.531,122.9,2.4,Mc,43 km al SE de Rancagua
22-01-04,07:52:00,22-01-04,10:52:00,-35.673,-71.561,102.1,3.1,Mc,29 km al S de Talca
23-01-04,20:03:00,23-01-04,23:03:00,-31.637,-71.344,46.2,3.4,Mc,29 km al S de Canela Baja
23-01-04,13:50:00,23-01-04,16:50:00,-33.137,-70.235,3,1.9,Ml,42 km al E de Colina
23-01-04,13:43:00,23-01-04,16:43:00,-33.69,-70.66,27,2.9,Mc,29 km al O de San José de Maipo
23-01-04,06:14:00,23-01-04,09:14:00,-32.483,-71.346,54,2.2,Ml,45 km al N de Quillota 
23-01-04,06:01:00,23-01-04,09:01:00,37.214,140.935,65,5.2,Mb,15336 km al NO de Lima
23-01-04,03:49:00,23-01-04,06:49:00,-58.389,-139.719,10,5.4,Mw,4175 km al SO de Puerto Natales
23-01-04,03:43:00,23-01-04,06:43:00,-32.511,-70.235,113.4,2.6,Mc,72 km al SE de Petorca
23-01-04,03:07:00,23-01-04,06:07:00,-30.626,-71.679,31.3,2.4,Ml,46 km al O de Ovalle
23-01-04,02:00:00,23-01-04,05:00:00,-23.4,-69.587,31.3,5.5,Ml,62 km al SO de Sierra Gorda.
23-01-04,00:58:00,23-01-04,03:58:00,-33.303,-72.369,33.2,3.4,Mc,77 km al NO de San Antonio
24-01-04,20:36:00,24-01-04,23:36:00,-33.148,-69.959,105.1,2.4,Mc,66 km al NE de San José de Maipo
24-01-04,17:05:00,24-01-04,20:05:00,-33.693,-70.673,25.6,2.9,Mc,30 km al O de San José de Maipo
24-01-04,09:44:00,24-01-04,12:44:00,-35.543,-71.56,84.5,3.6,Mc,34 km al N de Linares
24-01-04,09:43:00,24-01-04,12:43:00,-29.723,-71.97,38.8,3.9,Ml,75 km al NO de Tongoy
24-01-04,09:29:00,24-01-04,12:29:00,-30.713,-70.539,107,3.0,Mc,65 km al E de Ovalle
24-01-04,06:50:00,24-01-04,09:50:00,-32.817,-70.912,67.1,3.1,Mc,32 km al E de Quillota 
24-01-04,03:51:00,24-01-04,06:51:00,-29.55,-69.625,145,3.8,Mc,118 km al NE de Vicuña
24-01-04,03:15:00,24-01-04,06:15:00,-30.92,-71.569,70.6,3.2,Mc,50 km al SO de Ovalle
24-01-04,02:28:00,24-01-04,05:28:00,-29.422,-71.951,36.6,3.6,Mc,86 km al NO de La Serena
24-01-04,01:48:00,24-01-04,04:48:00,-33.692,-70.662,26.1,3.4,Mc,29 km al O de San José de Maipo
25-01-04,16:56:00,25-01-04,19:56:00,-33.511,-70.984,68.3,3.3,Mc,32 km al O de Santiago
25-01-04,16:15:00,25-01-04,19:15:00,-32.521,-71.805,26,3.4,Mc,61 km al N de Valparaíso
25-01-04,10:29:00,25-01-04,13:29:00,-33.699,-70.669,25,2.8,Mc,30 km al O de San José de Maipo
25-01-04,09:04:00,25-01-04,12:04:00,-32.318,-70.936,67.5,3.4,Mc,31 km al NE de La Ligua
25-01-04,08:43:00,25-01-04,11:43:00,16.84,-174.168,130,6.5,Mb,11148 km al O de Lima
25-01-04,08:37:00,25-01-04,11:37:00,-31.479,-68.585,60,2.7,Mc,9 km al NO de San Juan
25-01-04,05:53:00,25-01-04,08:53:00,-33.707,-70.677,26.1,2.4,Mc,31 km al O de San José de Maipo
25-01-04,00:49:00,25-01-04,03:49:00,-34.087,-70.537,82.6,1.5,Mc,52 km al S de San José de Maipo
26-01-04,19:49:00,26-01-04,22:49:00,-35.321,-73.376,15,4.3,Mc,104 km al NO de Cobquecura
26-01-04,13:39:00,26-01-04,16:39:00,-33.146,-70.237,1,3.4,Mc,41 km al E de Colina
26-01-04,13:16:00,26-01-04,16:16:00,-34.267,-70.593,109.7,2.4,Mc,51 km al NE de San Fernando
26-01-04,11:30:00,26-01-04,14:30:00,-31.218,-71.697,11.2,2.5,Ml,60 km al SO de Punitaqui
26-01-04,08:38:00,26-01-04,11:38:00,-29.59,-72.989,26.7,3.6,Ml,172 km al O de La Serena
26-01-04,00:42:00,26-01-04,03:42:00,-28.809,-71.41,37,3.2,Ml,69 km al O de Vallenar
25-01-04,22:48:00,26-01-04,01:48:00,-34.147,-70.43,11.2,2.2,Ml,57 km al S de San José de Maipo
27-01-04,20:18:00,27-01-04,23:18:00,-30.862,-71.574,30.9,3.2,Mc,46 km al SO de Ovalle
27-01-04,20:02:00,27-01-04,23:02:00,-30.365,-68.673,0,5.1,Ml,131 km al N de San Juan.
27-01-04,19:36:00,27-01-04,22:36:00,-33.593,-70.392,15.6,2.1,Mc,28 km al S de Farellones
27-01-04,15:55:00,27-01-04,18:55:00,-35.689,-71.826,20.4,3.0,Mc,33 km al SO de Talca
27-01-04,13:53:00,27-01-04,16:53:00,-33.175,-70.305,4.7,2.9,Mc,35 km al E de Colina
27-01-04,13:00:00,27-01-04,16:00:00,-18.359,-70.628,57,5.8,Mw,55 km al SO de Tacna
27-01-04,07:57:00,27-01-04,10:57:00,-31.748,-70.132,141.9,3.5,Mc,79 km al E de Salamanca
27-01-04,06:54:00,27-01-04,09:54:00,-34.804,-70.491,134.2,2.6,Mc,52 km al SE de San Fernando
27-01-04,04:00:00,27-01-04,07:00:00,-32.023,-68.2,0,3.0,Ml,62 km al SE de San Juan.
27-01-04,03:00:00,27-01-04,06:00:00,-34.803,-70.953,103.4,2.2,Mc,33 km al NE de Curicó
27-01-04,02:42:00,27-01-04,05:42:00,-31.499,-69.518,140.1,2.9,Mc,95 km al O de San Juan
28-01-04,17:09:00,28-01-04,20:09:00,-33.944,-72.148,34,3.1,Mc,51 km al N de Pichilemu
28-01-04,13:22:00,28-01-04,16:22:00,-34.957,-69,9.1,3.4,Mc,182 km al SE de Rancagua
28-01-04,07:00:00,28-01-04,10:00:00,-33.329,-72.587,29.8,4.1,Mc,96 km al O de Valparaíso
28-01-04,01:06:00,28-01-04,04:06:00,-31.202,-69.58,150,2.9,Mc,108 km al O de San Juan
28-01-04,00:24:00,28-01-04,03:24:00,-31.334,-69.067,145,3.1,Mc,57 km al NO de San Juan
29-01-04,16:21:00,29-01-04,19:21:00,-32.141,-71.719,23.2,3.9,Mc,57 km al NO de La Ligua
29-01-04,13:25:00,29-01-04,16:25:00,-29.576,-71.341,51.2,3.6,Mc,37 km al N de La Serena
29-01-04,12:38:00,29-01-04,15:38:00,-33.53,-72.558,31.3,3.4,Ml,88 km al O de San Antonio
29-01-04,08:44:00,29-01-04,11:44:00,-33.028,-70.296,99.3,2.6,Mc,36 km al N de Farellones
29-01-04,08:21:00,29-01-04,11:21:00,-33.565,-72.638,37.2,3.8,Mc,95 km al O de San Antonio
29-01-04,06:48:00,29-01-04,09:48:00,6.275,126.887,218,5.7,Mb,14475 km al S de Puerto Williams
29-01-04,06:18:00,29-01-04,09:18:00,-33.537,-70.007,6.9,2.6,Mc,35 km al SE de Farellones
29-01-04,05:23:00,29-01-04,08:23:00,-31.313,-69.617,136.4,2.9,Mc,108 km al O de San Juan
29-01-04,03:26:00,29-01-04,06:26:00,-33.254,-70.141,108.5,2.2,Mc,47 km al NE de San José de Maipo
29-01-04,00:52:00,29-01-04,03:52:00,-50.255,-114.822,10,5.3,Mb,2883 km al O de Puerto Edén
28-01-04,23:53:00,29-01-04,02:53:00,-33.065,-70.581,87,2.2,Mc,26 km al S de Los Andes.
28-01-04,23:02:00,29-01-04,02:02:00,-31.405,-71.774,46.9,3.3,Mc,61 km al NO de Los Vilos
30-01-04,20:42:00,30-01-04,23:42:00,-33.127,-70.28,3.5,2.9,Mc,38 km al E de Colina
30-01-04,20:38:00,30-01-04,23:38:00,-33.136,-70.283,5.6,3.0,Mc,37 km al E de Colina
30-01-04,20:35:00,30-01-04,23:35:00,-34.553,-70.53,110.3,2.3,Mc,46 km al N de Termas del Flaco
30-01-04,15:24:00,30-01-04,18:24:00,-33.954,-71.414,50.1,2.5,Mc,39 km al E de Navidad
30-01-04,14:34:00,30-01-04,17:34:00,-33.599,-72.689,38.2,3.5,Mc,100 km al O de San Antonio
30-01-04,09:00:00,30-01-04,12:00:00,-31.184,-70.348,7.4,3.0,Ml,74 km al N de Mina Los Pelambres
30-01-04,08:31:00,30-01-04,11:31:00,-31.06,-71.381,55.7,5.1,Ml,38 km al N de Canela Baja
30-01-04,02:33:00,30-01-04,05:33:00,-32.131,-71.121,81,2.7,Mc,37 km al N de La Ligua
30-01-04,00:56:00,30-01-04,03:56:00,-33.553,-70.233,106.1,2.3,Mc,24 km al S de Farellones
31-01-04,20:07:00,31-01-04,23:07:00,-32.058,-70.132,130.8,2.6,Mc,78 km al E de Petorca
31-01-04,15:00:00,31-01-04,18:00:00,-32.491,-71.748,27.5,3.7,Mc,63 km al N de Valparaíso
31-01-04,04:26:00,31-01-04,07:26:00,-31.069,-71.336,54.6,2.2,Mc,34 km al O de Combarbalá
31-01-04,03:24:00,31-01-04,06:24:00,-34.137,-70.153,6.1,2.6,Mc,58 km al S de San José de Maipo
31-01-04,03:02:00,31-01-04,06:02:00,-34.14,-70.149,6.4,2.8,Mc,59 km al S de San José de Maipo
31-01-04,02:21:00,31-01-04,05:21:00,-34.488,-70.424,120.1,2.8,Mc,52 km al N de Termas del Flaco
31-01-04,00:54:00,31-01-04,03:54:00,-31.566,-70.343,131.9,2.8,Mc,64 km al E de Salamanca
01-02-04,14:04:00,01-02-04,17:04:00,-34.445,-70.747,92.5,1.8,Mc,31 km al S de Rancagua
01-02-04,13:50:00,01-02-04,16:50:00,-33.146,-70.286,4.1,3.0,Mc,37 km al E de Colina
01-02-04,06:41:00,01-02-04,09:41:00,-31.705,-71.265,52.4,3.1,Mc,30 km al O de Salamanca
01-02-04,06:02:00,01-02-04,09:02:00,-32.49,-71.863,29.1,3.6,Mc,66 km al N de Valparaíso
01-02-04,05:34:00,01-02-04,08:34:00,-27.35,-70.77,47,4.3,Mc,43 km al O de Copiapó
01-02-04,03:19:00,01-02-04,06:19:00,-31.551,-69.15,156,3.5,Mc,60 km al O de San Juan
01-02-04,01:44:00,01-02-04,04:44:00,-27.357,-70.765,32.2,3.9,Mc,43 km al O de Copiapó
02-02-04,20:05:00,02-02-04,23:05:00,-35.405,-71.468,97.5,3.4,Mc,50 km al N de Linares
02-02-04,17:39:00,02-02-04,20:39:00,-33.193,-70.304,8,3.6,Mc,35 km al E de Colina
02-02-04,16:15:00,02-02-04,19:15:00,-31.389,-71.38,78.4,2.7,Ml,34 km al NO de Illapel
02-02-04,15:57:00,02-02-04,18:57:00,-32.222,-67.901,5,4.1,Mc,96 km al SE de San Juan.
02-02-04,15:38:00,02-02-04,18:38:00,-31.043,-71.448,53,3.6,Mc,39 km al N de Canela Baja
02-02-04,15:32:00,02-02-04,18:32:00,-31.034,-71.339,62.5,4.8,Ml,36 km al NO de Combarbalá
02-02-04,14:58:00,02-02-04,17:58:00,-33.313,-70.598,94.6,2.6,Mc,15 km al N de Santiago
02-02-04,12:36:00,02-02-04,15:36:00,-36.059,-72.163,66.2,3.2,Ml,56 km al SO de Linares
02-02-04,02:01:00,02-02-04,05:01:00,-31.611,-71.254,85.6,5.1,Ml,30 km al SE de Canela Baja
02-02-04,01:41:00,02-02-04,04:41:00,-34.835,-70.967,108.4,3.6,Mc,30 km al NE de Curicó
03-02-04,19:38:00,03-02-04,22:38:00,-31.81,-69.49,0,4.3,Mc,97 km al O de San Juan
03-02-04,18:35:00,03-02-04,21:35:00,-28.877,-69.889,128.5,3.5,Ml,91 km al E de Vallenar
03-02-04,16:45:00,03-02-04,19:45:00,-30.78,-71.688,21.8,3.2,Mc,50 km al SO de Ovalle
03-02-04,16:12:00,03-02-04,19:12:00,-30.745,-71.348,50.4,3.6,Mc,21 km al SO de Ovalle
03-02-04,12:59:00,03-02-04,15:59:00,-32.33,-71.112,66.4,3.0,Mc,19 km al SO de Petorca
03-02-04,09:15:00,03-02-04,12:15:00,-33.329,-71.845,25,3.4,Mc,38 km al SO de Valparaíso
03-02-04,04:41:00,03-02-04,07:41:00,-32.341,-71.872,21.2,3.5,Mc,61 km al O de La Ligua
03-02-04,02:40:00,03-02-04,05:40:00,-31.159,-71.752,15.4,3.5,Mc,60 km al SO de Punitaqui
04-02-04,08:59:00,04-02-04,11:59:00,8.403,-82.888,29,5.7,Mb,2554 km al N de Pisco
04-02-04,02:18:00,04-02-04,05:18:00,-26.134,-63.515,560,5.0,Mb,198 km al N de Santiago del Estero
05-02-04,18:05:00,05-02-04,21:05:00,-3.579,135.489,29,6.1,Mb,13191 km al SO de Ushuaia
05-02-04,17:52:00,05-02-04,20:52:00,-33.14,-70.277,0.4,2.8,Mc,38 km al E de Colina
05-02-04,16:12:00,05-02-04,19:12:00,-29.762,-71.554,43.6,3.3,Mc,44 km al SO de La Higuera
05-02-04,15:25:00,05-02-04,18:25:00,-28.454,-70.787,86.7,3.9,Ml,43 km al E de Huasco
05-02-04,14:06:00,05-02-04,17:06:00,-33.164,-70.225,0.9,1.8,Ml,42 km al E de Colina
05-02-04,13:48:00,05-02-04,16:48:00,-33.143,-70.253,0,3.1,Mc,40 km al E de Colina
05-02-04,13:46:00,05-02-04,16:46:00,-33.148,-70.283,4.7,2.7,Mc,37 km al E de Colina
05-02-04,10:43:00,05-02-04,13:43:00,-30.457,-70.637,90.8,2.7,Mc,47 km al S de Vicuña
05-02-04,10:01:00,05-02-04,13:01:00,-33.787,-72.476,0,3.4,Mc,79 km al NO de Pichilemu
05-02-04,09:55:00,05-02-04,12:55:00,-31.597,-69.898,140.1,3.5,Mc,103 km al E de Salamanca
05-02-04,07:39:00,05-02-04,10:39:00,-35.319,-70.568,16,3.7,Mc,72 km al SE de Curicó
05-02-04,05:00:00,05-02-04,08:00:00,-31.855,-69.384,147.7,3.5,Mc,90 km al SO de San Juan
05-02-04,02:48:00,05-02-04,05:48:00,-31.413,-70.243,136.4,2.9,Ml,77 km al E de Combarbalá
05-02-04,01:53:00,05-02-04,04:53:00,-39.276,-71.492,141.6,4.3,Ml,63 km al E de Villarrica
05-02-04,01:41:00,05-02-04,04:41:00,-31.384,-68.81,150,3.2,Ml,33 km al NO de San Juan
06-02-04,18:17:00,06-02-04,21:17:00,-30.649,-71.236,55.1,2.5,Mc,20 km al N de Punitaqui
06-02-04,16:56:00,06-02-04,19:56:00,-32.018,-69.312,113.8,2.9,Mc,93 km al SO de San Juan
06-02-04,15:17:00,06-02-04,18:17:00,-34.478,-70.717,106.3,2.8,Mc,35 km al S de Rancagua
06-02-04,11:04:00,06-02-04,14:04:00,-32.551,-71.745,23.4,3.2,Mc,56 km al N de Valparaíso
06-02-04,07:41:00,06-02-04,10:41:00,-32.699,-70.798,73,2.7,Mc,47 km al NE de Quillota 
06-02-04,03:09:00,06-02-04,06:09:00,-32.814,-70.966,66.9,1.9,Mc,35 km al O de Los Andes.
07-02-04,19:35:00,07-02-04,22:35:00,-32.763,-72.917,34.3,3.2,Mc,152 km al NO de San Antonio
07-02-04,17:06:00,07-02-04,20:06:00,-32.391,-71.402,40.5,2.8,Mc,47 km al O de Petorca
07-02-04,16:56:00,07-02-04,19:56:00,-31.607,-68.059,150,3.2,Mc,45 km al E de San Juan.
07-02-04,13:51:00,07-02-04,16:51:00,-33.141,-70.258,0,3.1,Mc,40 km al E de Colina
07-02-04,11:35:00,07-02-04,14:35:00,-27.606,-71.024,62,3.0,Mc,73 km al O de Copiapó
07-02-04,10:26:00,07-02-04,13:26:00,-33.706,-70.33,106.4,2.3,Mc,39 km al S de Farellones
07-02-04,07:41:00,07-02-04,10:41:00,-32.175,-71.703,12.7,3.0,Mc,54 km al NO de La Ligua
07-02-04,05:27:00,07-02-04,08:27:00,-34.291,-70.559,10.2,2.5,Mc,51 km al NE de San Fernando
07-02-04,04:40:00,07-02-04,07:40:00,-32.063,-67.568,150,3.8,Mc,108 km al SE de San Juan.
07-02-04,02:43:00,07-02-04,05:43:00,-36.135,-71.683,81.3,3.0,Mc,48 km al N de San Fabián
06-02-04,23:42:00,07-02-04,02:42:00,-3.942,134.987,10,6.2,Mb,13167 km al SO de Ushuaia
08-02-04,18:19:00,08-02-04,21:19:00,-28.398,-69.879,72.5,3.8,Ml,88 km al E de Vallenar
08-02-04,17:37:00,08-02-04,20:37:00,-32.832,-70.897,65.4,2.6,Mc,33 km al E de Quillota 
08-02-04,17:12:00,08-02-04,20:12:00,-32.427,-71.739,15,4.1,Mc,61 km al S de Los Vilos
08-02-04,11:33:00,08-02-04,14:33:00,-33.544,-70.223,103.7,3.0,Mc,23 km al S de Farellones
08-02-04,10:18:00,08-02-04,13:18:00,-33.459,-70.94,74.5,2.6,Mc,36 km al NE de Melipilla
07-02-04,23:25:00,08-02-04,02:25:00,-30.659,-71.161,46.8,4.1,Mc,20 km al O de Monte Patria
09-02-04,08:08:00,09-02-04,11:08:00,-33.177,-72.119,37.3,3.2,Mc,65 km al NO de San Antonio
09-02-04,01:43:00,09-02-04,04:43:00,-32.703,-71.634,26.6,3.6,Mc,41 km al NO de Quillota 
08-02-04,23:24:00,09-02-04,02:24:00,-32.502,-71.647,31.2,3.4,Mc,56 km al NO de Quillota 
08-02-04,23:23:00,09-02-04,02:23:00,-34.233,-70.573,104.5,2.5,Mc,55 km al NE de San Fernando
10-02-04,17:18:00,10-02-04,20:18:00,-33.23,-70.203,8.8,1.8,Ml,44 km al E de Colina
10-02-04,15:55:00,10-02-04,18:55:00,-34.18,-70.484,11.6,3.8,Mc,61 km al S de San José de Maipo
10-02-04,15:09:00,10-02-04,18:09:00,-29.57,-71.146,28.7,4.7,Mc,38 km al N de La Serena
10-02-04,14:58:00,10-02-04,17:58:00,-31.472,-68.847,145,3.8,Mc,32 km al O de San Juan
10-02-04,14:07:00,10-02-04,17:07:00,-30.777,-71.509,65.7,3.3,Mc,35 km al SO de Ovalle
10-02-04,13:57:00,10-02-04,16:57:00,-33.142,-70.272,2.3,3.4,Mc,38 km al E de Colina
10-02-04,11:55:00,10-02-04,14:55:00,-30.681,-71.303,49.2,4.1,Mc,17 km al N de Punitaqui
10-02-04,08:15:00,10-02-04,11:15:00,-34.611,-70.47,124.8,3.0,Mc,48 km al E de San Fernando
10-02-04,07:21:00,10-02-04,10:21:00,-32.67,-71.684,31.2,3.8,Mc,47 km al NO de Quillota 
10-02-04,05:29:00,10-02-04,08:29:00,-32.512,-71.819,32.6,3.7,Mc,62 km al N de Valparaíso
10-02-04,00:15:00,10-02-04,03:15:00,-31.861,-70.889,86.7,2.5,Mc,29 km al O de Mina Los Pelambres
11-02-04,19:59:00,11-02-04,22:59:00,-32.042,-71.006,71.4,2.8,Mc,29 km al S de Salamanca
11-02-04,17:58:00,11-02-04,20:58:00,-34.315,-70.224,8.1,3.7,Mc,74 km al N de Termas del Flaco
11-02-04,17:07:00,11-02-04,20:07:00,-30.68,-71.728,26.8,3.5,Mc,51 km al O de Ovalle
11-02-04,15:04:00,11-02-04,18:04:00,-31.578,-71.435,44.1,3.6,Mc,26 km al O de Illapel
11-02-04,13:59:00,11-02-04,16:59:00,-33.15,-70.229,5.8,3.6,Mc,42 km al E de Colina
11-02-04,13:58:00,11-02-04,16:58:00,-33.145,-70.275,2.8,2.4,Ml,38 km al E de Colina
11-02-04,08:52:00,11-02-04,11:52:00,-32.649,-70.219,103.7,3.4,Ml,75 km al NE de Colina
11-02-04,06:50:00,11-02-04,09:50:00,-32.588,-71.345,44.9,3.3,Mc,34 km al N de Quillota 
11-02-04,06:39:00,11-02-04,09:39:00,-31.661,-69.962,138.7,3.5,Mc,96 km al E de Salamanca
11-02-04,06:18:00,11-02-04,09:18:00,-35.157,-71.016,134.2,2.8,Mc,57 km al SO de Termas del Flaco
11-02-04,05:30:00,11-02-04,08:30:00,-32.63,-71.497,27,4.1,Mc,36 km al NO de Quillota 
11-02-04,02:12:00,11-02-04,05:12:00,-34.208,-73.309,23.6,3.8,Mc,139 km al O de Navidad
10-02-04,23:33:00,11-02-04,02:33:00,-29.785,-71.573,44.5,3.9,Mc,47 km al SO de La Higuera
12-02-04,20:41:00,12-02-04,23:41:00,-32.351,-71.692,45,3.6,Mc,52 km al S de Los Vilos
12-02-04,18:07:00,12-02-04,21:07:00,-33.155,-70.283,4.5,3.5,Mc,37 km al E de Colina
12-02-04,10:59:00,12-02-04,13:59:00,-31.667,-71.72,31.8,3.5,Mc,39 km al SO de Canela Baja
12-02-04,06:22:00,12-02-04,09:22:00,-30.755,-71.291,59.9,3.6,Mc,19 km al SO de Ovalle
12-02-04,06:05:00,12-02-04,09:05:00,-31.571,-69.724,132.3,3.3,Mc,114 km al O de San Juan.
12-02-04,05:12:00,12-02-04,08:12:00,-31.824,-71.734,32.3,3.6,Mc,54 km al SO de Canela Baja
12-02-04,05:00:00,12-02-04,08:00:00,-31.84,-71.819,20.3,4.1,Mc,60 km al SO de Canela Baja
12-02-04,01:11:00,12-02-04,04:11:00,-32.726,-71.449,66.6,2.5,Mc,37 km al SO de La Ligua
12-02-04,00:19:00,12-02-04,03:19:00,-32.11,-71.66,26,3.8,Mc,55 km al NO de La Ligua
13-02-04,20:25:00,13-02-04,23:25:00,-31.919,-71.422,71.4,3.4,Mc,40 km al SO de Illapel
13-02-04,16:22:00,13-02-04,19:22:00,-33.139,-70.387,0,1.9,Ml,28 km al E de Colina
13-02-04,13:50:00,13-02-04,16:50:00,-33.151,-70.232,6.9,3.7,Mc,42 km al E de Colina
13-02-04,12:47:00,13-02-04,15:47:00,-32.784,-70.824,71.6,4.5,Ml,41 km al E de Quillota 
13-02-04,12:31:00,13-02-04,15:31:00,-31.679,-71.984,28.8,3.8,Mc,59 km al SO de Canela Baja
13-02-04,12:29:00,13-02-04,15:29:00,-31.673,-71.928,2.8,3.5,Mc,54 km al SO de Canela Baja
13-02-04,11:22:00,13-02-04,14:22:00,-32.54,-71.7,29.5,3.6,Mc,57 km al NO de Quillota 
13-02-04,06:15:00,13-02-04,09:15:00,-31.025,-71.274,63.2,3.2,Mc,31 km al NO de Combarbalá
13-02-04,03:30:00,13-02-04,06:30:00,-30.294,-71.566,21.6,3.9,Mc,47 km al O de Andacollo
14-02-04,17:17:00,14-02-04,20:17:00,-31.134,-68.514,150,3.7,Mc,45 km al N de San Juan.
14-02-04,16:36:00,14-02-04,19:36:00,-24.595,-67.308,160,5.4,Ml,181 km al E de Mina La Escondida.
14-02-04,14:05:00,14-02-04,17:05:00,-30.728,-71.747,17.2,2.9,Mc,54 km al O de Ovalle
14-02-04,08:28:00,14-02-04,11:28:00,-33.715,-70.323,109.8,1.9,Mc,40 km al S de Farellones
14-02-04,07:30:00,14-02-04,10:30:00,34.777,73.199,11,5.4,Mb,15640 km al E de Buenos Aires
14-02-04,05:36:00,14-02-04,08:36:00,-30.91,-71.873,14.4,3.5,Mc,67 km al NO de Canela Baja
14-02-04,02:23:00,14-02-04,05:23:00,-32.491,-71.731,21.6,3.4,Mc,63 km al NO de Quillota 
14-02-04,01:58:00,14-02-04,04:58:00,-31.086,-69.482,150,4.2,Mc,105 km al NO de San Juan
13-02-04,23:07:00,14-02-04,02:07:00,-33.895,-70.168,5.8,2.5,Mc,61 km al NE de Rancagua
13-02-04,22:26:00,14-02-04,01:26:00,-34.289,-72.698,34.2,3.4,Mc,88 km al SO de Navidad
15-02-04,20:29:00,15-02-04,23:29:00,-28.55,-70.973,72.2,3.8,Mc,26 km al E de Huasco
15-02-04,17:17:00,15-02-04,20:17:00,-33.149,-70.235,7.4,3.7,Mc,42 km al E de Colina
15-02-04,12:28:00,15-02-04,15:28:00,-31.782,-70.219,119.2,2.6,Mc,71 km al E de Salamanca
15-02-04,07:49:00,15-02-04,10:49:00,-32.732,-71.711,21.9,3.6,Mc,46 km al O de Quillota 
16-02-04,20:17:00,16-02-04,23:17:00,-33.402,-70.516,93.1,2.9,Mc,20 km al O de Farellones
16-02-04,20:03:00,16-02-04,23:03:00,-28.946,-71.026,78.2,4.5,Ml,57 km al O de Alto del Carmen
16-02-04,18:07:00,16-02-04,21:07:00,-33.011,-70.266,93.4,2.7,Mc,38 km al N de Farellones
16-02-04,14:49:00,16-02-04,17:49:00,-29.804,-71.603,24.9,3.8,Mc,51 km al SO de La Higuera
16-02-04,10:57:00,16-02-04,13:57:00,-33.116,-70.923,75.3,3.1,Mc,40 km al SE de Quillota 
16-02-04,10:32:00,16-02-04,13:32:00,-33.602,-71.01,67.2,2.5,Mc,38 km al SO de Santiago
16-02-04,09:01:00,16-02-04,12:01:00,-34.514,-70.535,112.7,2.7,Mc,43 km al SE de Rancagua
16-02-04,05:12:00,16-02-04,08:12:00,-32.08,-69.718,127.6,3.2,Mc,116 km al E de Petorca
16-02-04,03:50:00,16-02-04,06:50:00,-28.926,-71.14,102.8,3.6,Mc,54 km al SO de Vallenar
17-02-04,18:06:00,17-02-04,21:06:00,-34.753,-69.812,184.1,2.9,Mc,107 km al SE de Rancagua
17-02-04,12:31:00,17-02-04,15:31:00,-30.78,-71.766,23.8,3.7,Mc,57 km al O de Ovalle
17-02-04,11:00:00,17-02-04,14:00:00,-33.835,-72.023,32.5,3.7,Mc,47 km al SO de San Antonio
17-02-04,09:24:00,17-02-04,12:24:00,-33.125,-69.733,131,2.9,Mc,81 km al NE de San José de Maipo
17-02-04,08:18:00,17-02-04,11:18:00,-32.746,-70.648,86.4,2.7,Mc,51 km al N de Colina
17-02-04,03:35:00,17-02-04,06:35:00,-32.123,-71.742,10.8,3.6,Mc,60 km al NO de La Ligua
17-02-04,03:28:00,17-02-04,06:28:00,-31.311,-70.154,120.8,2.9,Mc,82 km al E de Combarbalá
18-02-04,17:51:00,18-02-04,20:51:00,-34.256,-70.044,3.6,3.4,Mc,74 km al SE de San José de Maipo
18-02-04,13:58:00,18-02-04,16:58:00,-33.188,-70.219,8.5,1.8,Ml,43 km al E de Colina
18-02-04,10:04:00,18-02-04,13:04:00,-34.564,-70.417,115.5,3.3,Mc,53 km al E de San Fernando
19-02-04,18:26:00,19-02-04,21:26:00,-30.669,-71.432,45.4,3.5,Mc,24 km al NO de Punitaqui
19-02-04,17:37:00,19-02-04,20:37:00,-32.785,-71.757,15,2.1,Ml,49 km al O de Quillota 
19-02-04,15:04:00,19-02-04,18:04:00,-24.521,-67.363,210,5.7,Ml,174 km al E de Mina La Escondida.
19-02-04,13:54:00,19-02-04,16:54:00,-33.204,-70.226,4.9,2.7,Ml,42 km al E de Colina
19-02-04,13:54:00,19-02-04,16:54:00,-33.147,-70.237,3.5,2.8,Ml,41 km al E de Colina
19-02-04,13:34:00,19-02-04,16:34:00,-30.778,-71.432,40,3.4,Mc,29 km al SO de Ovalle
