Fecha Local,Hora Local,Fecha UTC,Hora UTC,Latitud,Longitud,Profundidad(Km),Magnitud,Escala,Lugar de Referencia
28-08-04,17:17:00,28-08-04,21:17:00,-34.974,-70.519,3,3.6,Mc,61 km al SE de San Fernando
28-08-04,17:15:00,28-08-04,21:15:00,-34.893,-70.444,3.7,3.4,Mc,61 km al SE de San Fernando
28-08-04,17:00:00,28-08-04,21:00:00,-35.001,-70.612,5.7,3.4,Mc,57 km al E de Curicó
28-08-04,16:54:00,28-08-04,20:54:00,-35.008,-70.621,7.4,2.9,Ml,57 km al E de Curicó
28-08-04,16:49:00,28-08-04,20:49:00,-35.012,-70.574,7.2,4.1,Mc,61 km al E de Curicó
28-08-04,16:39:00,28-08-04,20:39:00,-34.959,-70.544,1,3.4,Mc,58 km al SE de San Fernando
28-08-04,16:35:00,28-08-04,20:35:00,-34.915,-70.527,3,3.2,Mc,56 km al SE de San Fernando
28-08-04,16:32:00,28-08-04,20:32:00,-34.976,-70.575,1,3.2,Ml,58 km al SE de San Fernando
28-08-04,16:14:00,28-08-04,20:14:00,-34.981,-70.517,1.5,3.3,Mc,62 km al SE de San Fernando
28-08-04,15:57:00,28-08-04,19:57:00,-34.942,-70.522,2,2.9,Mc,58 km al SE de San Fernando
28-08-04,15:48:00,28-08-04,19:48:00,-35.141,-70.479,15,2.4,Ml,71 km al E de Curicó
28-08-04,15:44:00,28-08-04,19:44:00,-34.883,-70.54,2,3.3,Mc,53 km al SE de San Fernando
28-08-04,15:36:00,28-08-04,19:36:00,-34.927,-70.53,4,3.4,Mc,57 km al SE de San Fernando
28-08-04,15:29:00,28-08-04,19:29:00,-34.914,-70.547,5,3.5,Mc,55 km al SE de San Fernando
28-08-04,15:23:00,28-08-04,19:23:00,-34.989,-70.531,3,3.3,Mc,61 km al SE de San Fernando
28-08-04,15:18:00,28-08-04,19:18:00,-35.007,-70.575,5,3.5,Mc,60 km al SE de San Fernando
28-08-04,15:14:00,28-08-04,19:14:00,-35.079,-70.498,5,4.1,Ml,68 km al E de Curicó
28-08-04,15:09:00,28-08-04,19:09:00,-35.037,-70.582,3.5,3.7,Mc,60 km al E de Curicó
28-08-04,15:08:00,28-08-04,19:08:00,-34.69,-70.27,8.6,2.6,Ml,67 km al E de San Fernando
28-08-04,14:58:00,28-08-04,18:58:00,-34.973,-70.409,14.9,3.3,Mc,68 km al SE de San Fernando
28-08-04,14:58:00,28-08-04,18:58:00,-35.019,-70.548,15,2.7,Ml,63 km al SE de San Fernando
28-08-04,14:57:00,28-08-04,18:57:00,-35.046,-70.523,13.7,2.9,Ml,66 km al E de Curicó
28-08-04,14:50:00,28-08-04,18:50:00,-34.914,-70.536,2,3.3,Mc,55 km al SE de San Fernando
28-08-04,14:44:00,28-08-04,18:44:00,-34.964,-70.554,1.2,3.4,Mc,58 km al SE de San Fernando
28-08-04,14:41:00,28-08-04,18:41:00,-34.988,-70.519,2,3.2,Mc,62 km al SE de San Fernando
28-08-04,14:36:00,28-08-04,18:36:00,-35.019,-70.509,4,3.4,Mc,65 km al SE de San Fernando
28-08-04,14:32:00,28-08-04,18:32:00,-35.019,-70.513,5.6,3.9,Mc,65 km al SE de San Fernando
28-08-04,14:28:00,28-08-04,18:28:00,-34.952,-70.479,4,3.5,Mc,62 km al SE de San Fernando
28-08-04,14:25:00,28-08-04,18:25:00,-34.999,-70.552,3.6,3.9,Mc,61 km al SE de San Fernando
28-08-04,14:21:00,28-08-04,18:21:00,-34.98,-70.484,2,3.2,Mc,64 km al SE de San Fernando
28-08-04,14:15:00,28-08-04,18:15:00,-34.938,-70.436,4.9,3.5,Mc,64 km al SE de San Fernando
28-08-04,14:09:00,28-08-04,18:09:00,-34.978,-70.504,2,3.5,Mc,62 km al SE de San Fernando
28-08-04,14:05:00,28-08-04,18:05:00,-35.053,-70.62,5.3,2.7,Ml,57 km al E de Curicó
28-08-04,13:51:00,28-08-04,17:51:00,-35.067,-70.536,3,3.7,Mc,65 km al E de Curicó
28-08-04,13:46:00,28-08-04,17:46:00,-34.718,-70.283,1.3,3.8,Mc,66 km al E de San Fernando
28-08-04,13:42:00,28-08-04,17:42:00,-35.048,-70.6,13.9,3.5,Ml,59 km al E de Curicó
28-08-04,13:37:00,28-08-04,17:37:00,-35.002,-70.635,1.9,4.0,Mc,55 km al E de Curicó
28-08-04,13:22:00,28-08-04,17:22:00,-35.06,-70.488,12.4,3.1,Mc,69 km al E de Curicó
28-08-04,13:02:00,28-08-04,17:02:00,-35.132,-70.338,15.1,3.1,Mc,84 km al E de Curicó
28-08-04,12:54:00,28-08-04,16:54:00,-35.045,-70.506,2.3,4.6,Ml,67 km al E de Curicó
28-08-04,12:45:00,28-08-04,16:45:00,-34.905,-70.522,0.3,2.8,Mc,56 km al SE de San Fernando
28-08-04,12:39:00,28-08-04,16:39:00,-35.095,-70.519,10,3.4,Mc,67 km al E de Curicó
28-08-04,12:30:00,28-08-04,16:30:00,-34.945,-70.572,2.3,3.3,Mc,55 km al SE de San Fernando
28-08-04,12:24:00,28-08-04,16:24:00,-35.026,-70.576,5,2.5,Ml,61 km al E de Curicó
28-08-04,12:16:00,28-08-04,16:16:00,-35.013,-70.566,4,3.5,Mc,61 km al SE de San Fernando
28-08-04,12:05:00,28-08-04,16:05:00,-35.068,-70.525,6.1,3.9,Mc,66 km al E de Curicó
28-08-04,12:04:00,28-08-04,16:04:00,-35.01,-70.569,3.8,3.2,Ml,61 km al SE de San Fernando
28-08-04,11:48:00,28-08-04,15:48:00,-35.004,-70.565,3.8,3.2,Ml,61 km al SE de San Fernando
28-08-04,11:45:00,28-08-04,15:45:00,-34.95,-70.547,0.7,3.4,Mc,57 km al SE de San Fernando
28-08-04,11:25:00,28-08-04,15:25:00,-35.045,-70.493,0.3,3.5,Mc,68 km al SE de San Fernando
28-08-04,11:22:00,28-08-04,15:22:00,-35.047,-70.63,0,3.7,Mc,56 km al E de Curicó
28-08-04,11:14:00,28-08-04,15:14:00,-35.072,-70.472,9.9,3.5,Mc,71 km al E de Curicó
28-08-04,11:11:00,28-08-04,15:11:00,-35.044,-70.513,0,3.7,Mc,67 km al E de Curicó
28-08-04,11:08:00,28-08-04,15:08:00,-35.05,-70.263,3.2,2.9,Ml,84 km al SE de San Fernando
28-08-04,10:57:00,28-08-04,14:57:00,-34.953,-70.377,3.5,3.2,Mc,69 km al SE de San Fernando
28-08-04,10:56:00,28-08-04,14:56:00,-35.025,-70.63,4.1,3.5,Ml,56 km al E de Curicó
28-08-04,10:52:00,28-08-04,14:52:00,-34.99,-70.528,3.3,3.8,Ml,62 km al SE de San Fernando
28-08-04,10:50:00,28-08-04,14:50:00,-35.072,-70.567,2,3.4,Mc,62 km al E de Curicó
28-08-04,10:42:00,28-08-04,14:42:00,-35.078,-70.397,4.8,3.7,Ml,77 km al SE de San Fernando
28-08-04,10:35:00,28-08-04,14:35:00,-35.031,-70.456,1.3,3.1,Mc,70 km al SE de San Fernando
28-08-04,10:33:00,28-08-04,14:33:00,-35.018,-70.557,2.4,3.6,Ml,62 km al SE de San Fernando
28-08-04,10:28:00,28-08-04,14:28:00,-35.052,-70.501,2.4,3.2,Mc,68 km al E de Curicó
28-08-04,10:24:00,28-08-04,14:24:00,-34.954,-70.59,2.5,3.6,Ml,55 km al SE de San Fernando
28-08-04,10:23:00,28-08-04,14:23:00,-34.998,-70.581,1.6,3.3,Ml,59 km al SE de San Fernando
28-08-04,10:18:00,28-08-04,14:18:00,-34.986,-70.564,5.3,3.8,Ml,59 km al SE de San Fernando
28-08-04,10:14:00,28-08-04,14:14:00,-34.545,-70.773,5,3.8,Ml,42 km al S de Rancagua
28-08-04,10:11:00,28-08-04,14:11:00,-35.019,-70.502,1.7,3.8,Mc,66 km al SE de San Fernando
28-08-04,10:09:00,28-08-04,14:09:00,-34.989,-70.501,3.7,3.6,Mc,63 km al SE de San Fernando
28-08-04,10:03:00,28-08-04,14:03:00,-35.023,-70.559,1.5,4.4,Mc,62 km al E de Curicó
28-08-04,09:41:00,28-08-04,13:41:00,-35.187,-70.459,15.1,6.2,Ml,75 km al E de Curicó
28-08-04,09:36:00,28-08-04,13:36:00,-31.752,-69.101,0,3.5,Mc,61 km al SO de San Juan
28-08-04,08:30:00,28-08-04,12:30:00,-33.94,-70.487,13,3.0,Mc,35 km al S de San José de Maipo
28-08-04,06:52:00,28-08-04,10:52:00,-35.058,-70.553,1.3,3.4,Mc,63 km al E de Curicó
29-08-04,19:38:00,29-08-04,23:38:00,-35.095,-70.511,12.5,3.9,Mc,68 km al E de Curicó
29-08-04,19:33:00,29-08-04,23:33:00,-34.996,-70.636,5.5,3.6,Mc,55 km al E de Curicó
29-08-04,19:07:00,29-08-04,23:07:00,-34.997,-70.419,3.4,3.6,Mc,69 km al SE de San Fernando
29-08-04,18:54:00,29-08-04,22:54:00,-28.127,-68.81,145,4.4,Ml,172 km al SE de Copiapó
29-08-04,18:27:00,29-08-04,22:27:00,-35.026,-70.597,5.9,3.5,Mc,59 km al E de Curicó
29-08-04,17:51:00,29-08-04,21:51:00,-35.008,-70.41,7,3.2,Mc,71 km al SE de San Fernando
29-08-04,17:31:00,29-08-04,21:31:00,-35,-70.616,5.1,3.4,Mc,57 km al E de Curicó
29-08-04,17:19:00,29-08-04,21:19:00,-33.169,-70.227,6.3,3.6,Mc,42 km al E de Colina
29-08-04,17:13:00,29-08-04,21:13:00,-34.929,-70.527,3,3.3,Mc,57 km al SE de San Fernando
29-08-04,16:23:00,29-08-04,20:23:00,-35.049,-70.625,7.5,3.5,Mc,57 km al E de Curicó
29-08-04,16:00:00,29-08-04,20:00:00,-34.921,-70.505,3,3.1,Mc,58 km al SE de San Fernando
29-08-04,15:35:00,29-08-04,19:35:00,-35.129,-70.322,1.9,3.9,Mc,85 km al E de Curicó
29-08-04,15:30:00,29-08-04,19:30:00,-35.126,-70.455,22.9,3.5,Mc,73 km al E de Curicó
29-08-04,15:25:00,29-08-04,19:25:00,-34.942,-70.513,2.5,3.3,Mc,59 km al SE de San Fernando
29-08-04,15:01:00,29-08-04,19:01:00,-35.024,-70.516,7.6,3.5,Mc,65 km al SE de San Fernando
29-08-04,14:59:00,29-08-04,18:59:00,-35.042,-70.558,8.1,3.4,Mc,63 km al E de Curicó
29-08-04,14:38:00,29-08-04,18:38:00,-35.075,-70.539,3,3.5,Mc,65 km al E de Curicó
29-08-04,14:14:00,29-08-04,18:14:00,-34.953,-70.447,2.2,3.5,Mc,64 km al SE de San Fernando
29-08-04,14:08:00,29-08-04,18:08:00,-35.113,-70.5,10,3.1,Ml,69 km al E de Curicó
29-08-04,14:08:00,29-08-04,18:08:00,-35.014,-70.554,3,3.6,Mc,62 km al SE de San Fernando
29-08-04,13:43:00,29-08-04,17:43:00,-35.057,-70.542,1.7,3.4,Mc,64 km al E de Curicó
29-08-04,12:57:00,29-08-04,16:57:00,-35.013,-70.557,3.7,3.8,Mc,62 km al SE de San Fernando
29-08-04,12:48:00,29-08-04,16:48:00,-35.063,-70.555,3,3.5,Mc,63 km al E de Curicó
29-08-04,12:44:00,29-08-04,16:44:00,-35.071,-70.6,0.9,3.9,Mc,59 km al E de Curicó
29-08-04,11:44:00,29-08-04,15:44:00,-34.961,-70.547,0.5,3.7,Mc,58 km al SE de San Fernando
29-08-04,11:28:00,29-08-04,15:28:00,-35.024,-70.644,1.6,4.3,Mc,55 km al E de Curicó
29-08-04,11:20:00,29-08-04,15:20:00,-34.985,-70.56,6.7,3.8,Mc,59 km al SE de San Fernando
29-08-04,09:36:00,29-08-04,13:36:00,-35.031,-70.576,5.9,3.8,Mc,61 km al E de Curicó
29-08-04,08:45:00,29-08-04,12:45:00,-34.982,-70.622,5.9,3.6,Mc,56 km al SE de San Fernando
29-08-04,08:12:00,29-08-04,12:12:00,-35.08,-70.501,5.2,3.8,Mc,68 km al E de Curicó
29-08-04,07:54:00,29-08-04,11:54:00,-35,-70.501,5,3.6,Mc,64 km al SE de San Fernando
29-08-04,07:46:00,29-08-04,11:46:00,-34.977,-70.447,12.4,2.8,Ml,66 km al SE de San Fernando
29-08-04,05:33:00,29-08-04,09:33:00,-34.88,-70.411,1,3.6,Mc,62 km al SE de San Fernando
29-08-04,05:08:00,29-08-04,09:08:00,-35.027,-70.376,12.3,3.7,Mc,75 km al SE de San Fernando
29-08-04,03:51:00,29-08-04,07:51:00,-35.038,-70.514,10.5,3.6,Mc,66 km al E de Curicó
29-08-04,03:36:00,29-08-04,07:36:00,-35.113,-70.472,9,3.6,Mc,71 km al E de Curicó
29-08-04,02:50:00,29-08-04,06:50:00,-35.07,-70.507,4.1,3.7,Mc,68 km al E de Curicó
29-08-04,02:42:00,29-08-04,06:42:00,-35.045,-70.509,15.3,3.6,Mc,67 km al E de Curicó
29-08-04,02:24:00,29-08-04,06:24:00,-35.059,-70.477,9,3.9,Mc,70 km al E de Curicó
29-08-04,02:06:00,29-08-04,06:06:00,-35.112,-70.49,11.8,4.0,Mc,70 km al E de Curicó
29-08-04,01:48:00,29-08-04,05:48:00,-34.974,-70.478,5,3.4,Mc,64 km al SE de San Fernando
29-08-04,01:15:00,29-08-04,05:15:00,-35.056,-70.654,7.2,3.6,Mc,54 km al E de Curicó
29-08-04,00:07:00,29-08-04,04:07:00,-35.108,-70.466,13.4,3.8,Mc,72 km al E de Curicó
29-08-04,00:01:00,29-08-04,04:01:00,-35.079,-70.547,14.1,3.4,Mc,64 km al E de Curicó
28-08-04,23:09:00,29-08-04,03:09:00,-35.018,-70.405,10.9,3.3,Ml,72 km al SE de San Fernando
28-08-04,22:48:00,29-08-04,02:48:00,-35.048,-70.577,3,3.2,Mc,61 km al E de Curicó
28-08-04,22:34:00,29-08-04,02:34:00,-35.018,-70.414,11.5,3.5,Mc,71 km al SE de San Fernando
28-08-04,22:25:00,29-08-04,02:25:00,-34.999,-70.599,3,3.6,Mc,58 km al SE de San Fernando
28-08-04,22:11:00,29-08-04,02:11:00,-35.003,-70.596,1.9,3.9,Ml,59 km al E de Curicó
28-08-04,21:56:00,29-08-04,01:56:00,-35.036,-70.548,3,3.5,Mc,63 km al E de Curicó
28-08-04,21:55:00,29-08-04,01:55:00,-35.015,-70.538,3,3.5,Mc,63 km al SE de San Fernando
28-08-04,21:50:00,29-08-04,01:50:00,-35.014,-70.582,2.7,4.2,Mc,60 km al E de Curicó
28-08-04,21:39:00,29-08-04,01:39:00,-34.975,-70.562,4.7,3.5,Mc,58 km al SE de San Fernando
28-08-04,21:35:00,29-08-04,01:35:00,-35.036,-70.613,5.8,3.7,Mc,57 km al E de Curicó
28-08-04,21:28:00,29-08-04,01:28:00,-34.981,-70.548,2,3.4,Mc,60 km al SE de San Fernando
28-08-04,21:25:00,29-08-04,01:25:00,-34.921,-70.523,3,3.3,Mc,57 km al SE de San Fernando
28-08-04,21:18:00,29-08-04,01:18:00,-35.077,-70.472,3,3.8,Mc,71 km al E de Curicó
28-08-04,21:12:00,29-08-04,01:12:00,-34.974,-70.441,1.4,3.2,Mc,66 km al SE de San Fernando
28-08-04,20:39:00,29-08-04,00:39:00,-35.025,-70.532,4.6,3.5,Mc,64 km al SE de San Fernando
28-08-04,20:33:00,29-08-04,00:33:00,-35.022,-70.603,3.8,3.8,Mc,58 km al E de Curicó
30-08-04,19:13:00,30-08-04,23:13:00,-35.372,-72.522,8.5,3.8,Mc,69 km al N de Cauquenes
30-08-04,18:18:00,30-08-04,22:18:00,-34.997,-70.576,1.5,3.6,Mc,59 km al SE de San Fernando
30-08-04,17:06:00,30-08-04,21:06:00,-35.059,-70.537,3.7,3.7,Mc,65 km al E de Curicó
30-08-04,16:48:00,30-08-04,20:48:00,-34.927,-70.284,145.3,2.4,Mc,75 km al SE de San Fernando
30-08-04,15:44:00,30-08-04,19:44:00,-34.982,-70.504,0.2,3.5,Mc,63 km al SE de San Fernando
30-08-04,14:55:00,30-08-04,18:55:00,-35.108,-70.446,9,4.0,Mc,74 km al E de Curicó
30-08-04,14:27:00,30-08-04,18:27:00,-34.968,-70.617,5,3.1,Mc,55 km al SE de San Fernando
30-08-04,14:22:00,30-08-04,18:22:00,-34.987,-70.571,5.7,3.2,Mc,59 km al SE de San Fernando
30-08-04,13:17:00,30-08-04,17:17:00,-35.033,-70.536,3,3.4,Mc,64 km al E de Curicó
30-08-04,13:15:00,30-08-04,17:15:00,-34.997,-70.499,3,2.4,Ml,64 km al SE de San Fernando
30-08-04,11:33:00,30-08-04,15:33:00,-34.775,-70.647,3,3.9,Ml,38 km al SE de San Fernando
30-08-04,09:59:00,30-08-04,13:59:00,-35.068,-70.554,12.7,3.6,Mc,63 km al E de Curicó
30-08-04,09:19:00,30-08-04,13:19:00,-35.037,-70.53,3,4.5,Ml,65 km al E de Curicó
30-08-04,09:17:00,30-08-04,13:17:00,-35.159,-70.334,14.4,3.6,Ml,85 km al E de Curicó
30-08-04,09:02:00,30-08-04,13:02:00,-35.005,-70.547,4.3,3.3,Mc,62 km al SE de San Fernando
30-08-04,08:02:00,30-08-04,12:02:00,-34.686,-70.287,1,3.6,Mc,65 km al E de San Fernando
30-08-04,07:35:00,30-08-04,11:35:00,-34.699,-70.229,0.1,4.2,Mc,71 km al E de San Fernando
30-08-04,06:17:00,30-08-04,10:17:00,-34.983,-70.571,3.8,3.5,Mc,59 km al SE de San Fernando
30-08-04,05:57:00,30-08-04,09:57:00,-35.014,-70.564,4.1,3.4,Mc,62 km al SE de San Fernando
30-08-04,04:49:00,30-08-04,08:49:00,-34.996,-70.627,4.1,4.0,Mc,56 km al E de Curicó
30-08-04,04:42:00,30-08-04,08:42:00,-35.059,-70.286,14.2,4.0,Mc,83 km al SE de San Fernando
30-08-04,04:14:00,30-08-04,08:14:00,-35.175,-70.362,15,3.0,Ml,83 km al E de Curicó
30-08-04,03:35:00,30-08-04,07:35:00,-34.984,-70.59,3.1,2.2,Ml,57 km al SE de San Fernando
30-08-04,03:27:00,30-08-04,07:27:00,-34.979,-70.578,5,3.6,Mc,58 km al SE de San Fernando
30-08-04,03:12:00,30-08-04,07:12:00,-35.085,-70.51,8,3.5,Mc,67 km al E de Curicó
30-08-04,03:02:00,30-08-04,07:02:00,-33.082,-70.899,73.1,2.0,Ml,39 km al SO de Los Andes.
30-08-04,02:43:00,30-08-04,06:43:00,-34.992,-70.973,104.4,3.1,Mc,45 km al S de San Fernando
30-08-04,02:41:00,30-08-04,06:41:00,-35.454,-71.465,89.7,3.0,Mc,45 km al N de Linares
30-08-04,02:28:00,30-08-04,06:28:00,-35.098,-70.448,9,3.3,Ml,73 km al E de Curicó
30-08-04,02:06:00,30-08-04,06:06:00,-29.379,-71.23,53.8,2.8,Ml,58 km al N de La Serena
30-08-04,01:24:00,30-08-04,05:24:00,-35.03,-70.656,3.7,3.1,Ml,53 km al E de Curicó
30-08-04,00:37:00,30-08-04,04:37:00,-27.464,-71.087,47,4.8,Ml,75 km al O de Copiapó
30-08-04,00:29:00,30-08-04,04:29:00,-35.064,-70.604,13,3.2,Mc,59 km al E de Curicó
29-08-04,23:32:00,30-08-04,03:32:00,-35,-70.581,3,3.5,Mc,59 km al SE de San Fernando
29-08-04,23:22:00,30-08-04,03:22:00,-35.098,-70.636,4.8,3.4,Mc,56 km al E de Curicó
29-08-04,23:05:00,30-08-04,03:05:00,-34.92,-70.512,3,3.4,Mc,57 km al SE de San Fernando
29-08-04,23:01:00,30-08-04,03:01:00,-34.993,-70.568,6.5,3.6,Mc,60 km al SE de San Fernando
29-08-04,22:19:00,30-08-04,02:19:00,-35.093,-70.534,15.5,3.6,Mc,65 km al E de Curicó
29-08-04,20:59:00,30-08-04,00:59:00,-34.991,-70.599,3,3.4,Mc,58 km al SE de San Fernando
29-08-04,20:50:00,30-08-04,00:50:00,-35.029,-70.578,1.2,3.8,Mc,61 km al E de Curicó
31-08-04,19:41:00,31-08-04,23:41:00,-34.997,-70.528,5,3.8,Mc,62 km al SE de San Fernando
31-08-04,16:45:00,31-08-04,20:45:00,-34.999,-70.569,2,3.7,Mc,60 km al SE de San Fernando
31-08-04,16:23:00,31-08-04,20:23:00,-34.934,-70.436,4,3.6,Mc,64 km al SE de San Fernando
31-08-04,16:16:00,31-08-04,20:16:00,-35.068,-70.553,4,4.1,Mc,63 km al E de Curicó
31-08-04,15:25:00,31-08-04,19:25:00,-35.055,-71.248,99.8,2.7,Mc,47 km al S de Santa Cruz
31-08-04,14:56:00,31-08-04,18:56:00,-35,-70.514,4,3.8,Mc,63 km al SE de San Fernando
31-08-04,14:10:00,31-08-04,18:10:00,-34.136,-72.276,39.3,3.7,Mc,46 km al SO de Navidad
31-08-04,13:13:00,31-08-04,17:13:00,-35.062,-70.5,3,3.5,Mc,68 km al E de Curicó
31-08-04,12:38:00,31-08-04,16:38:00,-27.416,-71.017,55.1,4.7,Ml,68 km al O de Copiapó
31-08-04,12:07:00,31-08-04,16:07:00,-35.007,-70.581,8,3.4,Mc,60 km al SE de San Fernando
31-08-04,07:58:00,31-08-04,11:58:00,-35.042,-70.604,8,3.4,Mc,58 km al E de Curicó
31-08-04,07:46:00,31-08-04,11:46:00,-35.009,-70.643,6.7,3.9,Mc,55 km al E de Curicó
31-08-04,07:03:00,31-08-04,11:03:00,-34.958,-70.539,3,3.5,Mc,58 km al SE de San Fernando
31-08-04,04:25:00,31-08-04,08:25:00,-35.002,-70.505,3,3.8,Mc,64 km al SE de San Fernando
31-08-04,04:01:00,31-08-04,08:01:00,-35.01,-70.597,6.6,4.0,Mc,59 km al E de Curicó
31-08-04,03:39:00,31-08-04,07:39:00,-32.233,-71.949,34.1,3.9,Mc,72 km al O de La Ligua
31-08-04,03:33:00,31-08-04,07:33:00,-35.033,-70.579,4.6,3.6,Mc,61 km al E de Curicó
31-08-04,01:59:00,31-08-04,05:59:00,-34.933,-70.481,2.5,2.6,Mc,61 km al SE de San Fernando
01-09-04,16:52:00,01-09-04,20:52:00,-31.006,-71.295,58.1,3.4,Mc,34 km al NO de Combarbalá
01-09-04,15:12:00,01-09-04,19:12:00,-34.97,-70.473,3,3.4,Mc,64 km al SE de San Fernando
01-09-04,14:13:00,01-09-04,18:13:00,-35.026,-70.476,2,3.5,Mc,68 km al SE de San Fernando
01-09-04,12:56:00,01-09-04,16:56:00,-34.982,-70.515,5,3.1,Mc,62 km al SE de San Fernando
01-09-04,12:18:00,01-09-04,16:18:00,-35.026,-70.514,3,3.5,Mc,66 km al SE de San Fernando
01-09-04,05:19:00,01-09-04,09:19:00,-35.015,-70.56,3,3.4,Mc,62 km al SE de San Fernando
01-09-04,01:04:00,01-09-04,05:04:00,-35.009,-70.551,5,3.8,Mc,62 km al SE de San Fernando
31-08-04,22:59:00,01-09-04,02:59:00,-35.022,-70.467,1,3.7,Mc,68 km al SE de San Fernando
31-08-04,22:48:00,01-09-04,02:48:00,-34.129,-72.265,38.9,3.6,Mc,45 km al SO de Navidad
31-08-04,21:37:00,01-09-04,01:37:00,-34.944,-70.435,5,3.7,Mc,65 km al SE de San Fernando
31-08-04,21:06:00,01-09-04,01:06:00,-32.56,-71.59,15,3.2,Mc,48 km al NO de Quillota 
02-09-04,19:42:00,02-09-04,23:42:00,-34.996,-70.465,4,3.7,Mc,66 km al SE de San Fernando
02-09-04,18:16:00,02-09-04,22:16:00,-33.231,-70.236,4.6,3.6,Mc,41 km al E de Colina
02-09-04,17:25:00,02-09-04,21:25:00,-34.884,-70.294,2.9,3.5,Mc,72 km al SE de San Fernando
02-09-04,15:57:00,02-09-04,19:57:00,-34.874,-70.432,3,3.8,Mc,60 km al SE de San Fernando
02-09-04,15:23:00,02-09-04,19:23:00,-35.018,-70.524,5,3.7,Mc,64 km al SE de San Fernando
02-09-04,13:57:00,02-09-04,17:57:00,-34.698,-70.267,4.6,3.9,Mc,67 km al E de San Fernando
02-09-04,13:00:00,02-09-04,17:00:00,-31.431,-67.676,3.6,4.2,Mc,82 km al E de San Juan.
02-09-04,12:03:00,02-09-04,16:03:00,-30.932,-71.676,28.4,4.2,Mc,56 km al N de Canela Baja
02-09-04,11:50:00,02-09-04,15:50:00,-34.965,-70.482,1.2,3.6,Mc,63 km al SE de San Fernando
02-09-04,10:48:00,02-09-04,14:48:00,-34.947,-70.434,2,3.4,Mc,65 km al SE de San Fernando
02-09-04,10:10:00,02-09-04,14:10:00,-34.929,-70.571,2.2,3.5,Mc,54 km al SE de San Fernando
02-09-04,07:38:00,02-09-04,11:38:00,-34.972,-70.494,4.4,3.7,Mc,63 km al SE de San Fernando
02-09-04,06:46:00,02-09-04,10:46:00,-34.935,-70.476,2.5,3.6,Mc,61 km al SE de San Fernando
02-09-04,06:11:00,02-09-04,10:11:00,-34.717,-70.242,2.3,3.5,Mc,70 km al E de San Fernando
02-09-04,03:51:00,02-09-04,07:51:00,-34.756,-70.457,5,3.3,Mc,52 km al E de San Fernando
02-09-04,03:12:00,02-09-04,07:12:00,-34.901,-70.444,2.4,3.8,Mc,61 km al SE de San Fernando
02-09-04,03:04:00,02-09-04,07:04:00,-34.921,-70.461,3.4,3.5,Mc,61 km al SE de San Fernando
02-09-04,01:07:00,02-09-04,05:07:00,-34.982,-70.611,1.7,3.3,Mc,56 km al SE de San Fernando
02-09-04,00:26:00,02-09-04,04:26:00,-30.571,-69.948,120.6,3.5,Mc,95 km al SE de Vicuña
02-09-04,00:01:00,02-09-04,04:01:00,-35.002,-70.542,2.4,3.9,Mc,62 km al SE de San Fernando
01-09-04,22:45:00,02-09-04,02:45:00,-34.995,-70.615,8.3,3.4,Mc,57 km al E de Curicó
01-09-04,22:36:00,02-09-04,02:36:00,-34.978,-70.511,3,3.4,Mc,62 km al SE de San Fernando
01-09-04,22:34:00,02-09-04,02:34:00,-37.413,-73.254,40,3.7,Ml,36 km al S de Lota
01-09-04,22:15:00,02-09-04,02:15:00,-35.067,-70.67,14,3.2,Mc,53 km al E de Curicó
01-09-04,21:19:00,02-09-04,01:19:00,-34.996,-70.489,3,3.5,Mc,65 km al SE de San Fernando
03-09-04,19:37:00,03-09-04,23:37:00,-35.04,-70.582,1.3,3.4,Mc,60 km al E de Curicó
03-09-04,18:06:00,03-09-04,22:06:00,-35.064,-70.605,3,4.0,Mc,59 km al E de Curicó
03-09-04,12:23:00,03-09-04,16:23:00,-34.973,-70.54,4,3.4,Mc,60 km al SE de San Fernando
03-09-04,10:08:00,03-09-04,14:08:00,-34.746,-70.345,2,3.1,Mc,62 km al E de San Fernando
03-09-04,07:55:00,03-09-04,11:55:00,-35.042,-70.576,3,3.1,Mc,61 km al E de Curicó
03-09-04,07:15:00,03-09-04,11:15:00,-34.975,-70.544,3,3.0,Mc,60 km al SE de San Fernando
03-09-04,04:19:00,03-09-04,08:19:00,-34.955,-70.57,0,3.0,Mc,56 km al SE de San Fernando
03-09-04,01:39:00,03-09-04,05:39:00,-34.921,-70.415,3,3.4,Mc,65 km al SE de San Fernando
03-09-04,00:55:00,03-09-04,04:55:00,-35.009,-70.507,2,4.1,Mc,65 km al SE de San Fernando
04-09-04,19:26:00,04-09-04,23:26:00,-35.303,-70.981,105.7,2.9,Mc,63 km al SO de Termas del Flaco
04-09-04,15:07:00,04-09-04,19:07:00,-34.976,-70.49,2,3.6,Mc,63 km al SE de San Fernando
04-09-04,14:39:00,04-09-04,18:39:00,-33.64,-71.429,46.4,3.3,Mc,21 km al O de Melipilla
